# level,theme,typeCount,slotCapacity,threeStarSeconds,twoStarSeconds,clearReward,layers
# v9 progression: staged theme unlocks; slower icon-type ramp; level 120+ supports 4 layers; level 360+ supports 5 layers
1009,Food,10,7,385,770,154,Custom:.X.X.X.../.XXX.X..X/.X.XXX.../..XXXXX../.XXXXXXX./XXXXXXXXX/XXXXXXXXX@0:0:1|LayerOffset12@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.48|LayerCap18@0.5:0.5:0.5|LayerStagger9@0.5:0.5:0.42
1010,Fantasy,10,7,398,796,154,Custom:..XX..X./XX..XX../.XX.XX../XXXXXXXX/XXXXXXXX/XXXXXXXX/XXXXXXX.@0:0:1|LayerBlock9@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.48|LayerCross15@0.5:0.5:0.5|LayerCrown15@0.5:0.5:0.42
1011,Animal,10,7,386,772,154,Custom:.....X.X./XXXX.X.XX/XXXXXXX.X/XXXXXX..X/..XXXXX../X.XXXXXXX/..XXXXX..@0:0:1|LayerLine12@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.48|LayerOffset12@0.5:0.5:0.5|LayerMiniDiamond9@0.5:0.5:0.42
1012,Sweet,10,7,386,772,154,Custom:...XXXXX./...XXXXX./.XXXXXXXX/XXXXXXXX./XXXXXXXX./XXXXXXXX.@0:0:1|LayerCorners12@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.48|LayerDiamond15@0.5:0.5:0.5|LayerDiagonal6@0.5:0.5:0.42
1013,Bug,10,7,386,772,154,Custom:.XXXXX../.XXXXX../XXXXXXXX/XXXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerCrown15@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.48|LayerPillar12@0.5:0.5:0.5|LayerLine12@0.5:0.5:0.42
1014,Vehicle,10,7,387,774,154,Custom:..X....XX/XX.X....X/XX.XXXXXX/XXXXXXXXX/XXXXXXXXX/XXXXXXXXX@0:0:1|LayerDiamond15@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.48|LayerStagger9@0.5:0.5:0.5|LayerCap18@0.5:0.5:0.42
1015,Weather,10,7,387,774,154,Custom:....X.X../X.X.X.XXX/XXX.XXXXX/.XXXXXXXX/XXXXXXXXX/XXXXXXXXX@0:0:1|LayerCap18@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.48|LayerCrown15@0.5:0.5:0.5|LayerCross15@0.5:0.5:0.42
1016,Tool,10,7,387,774,155,Custom:X...XXX./.....XX./X.X.XXXX/XX.XXXXX/XXXXXXXX/X.XXXXXX/XXXXXXXX@0:0:1|LayerPillar12@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.48|LayerMiniDiamond9@0.5:0.5:0.5|LayerOffset12@0.5:0.5:0.42
1017,Fantasy,10,7,387,774,155,Custom:..XX...X./..XXX..../X.X.XXXXX/XX...XXXX/X..XXX.XX/XXXXXXXX./XXXXXXXXX@0:0:1|LayerCross15@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.48|LayerDiagonal6@0.5:0.5:0.5|LayerDiamond15@0.5:0.5:0.42
1018,Food,10,7,387,774,155,Custom:XX...X.X/XXXXXX.X/.XXXXX../.XXXXXX./..XXXX../XXXXXXXX/XXXXXXXX@0:0:1|LayerStagger9@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.48|LayerLine12@0.5:0.5:0.5|LayerPillar12@0.5:0.5:0.42
1019,Plant,10,7,388,776,155,Custom:X.X..XX./XXXXXXXX/X.XXXXXX/.XXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerOffset12@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.48|LayerCap18@0.5:0.5:0.5|LayerStagger9@0.5:0.5:0.42
1020,Fantasy,10,7,400,800,155,Custom:..X..XXX./..XXXXXXX/.XXXXX.XX/.XXXXXX.X/XXXX.XXXX/XXXXXXXXX@0:0:1|LayerBlock9@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.48|LayerCross15@0.5:0.5:0.5|LayerCrown15@0.5:0.5:0.42
1021,Sweet,10,7,388,776,155,Custom:.XXXXXXX./.XXX.XXXX/.XXXXX.XX/..XXX.XXX/.XXX.XXX./XXXXXXXXX@0:0:1|LayerLine12@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.48|LayerOffset12@0.5:0.5:0.5|LayerMiniDiamond9@0.5:0.5:0.42
1022,Bug,10,7,388,776,155,Custom:.XXXXXX./.XXXXXX./XXXXXXXX/.XXXXXXX/XXXXXXXX/.XXXXXXX@0:0:1|LayerCorners12@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.48|LayerDiamond15@0.5:0.5:0.5|LayerDiagonal6@0.5:0.5:0.42
1023,Vehicle,10,7,389,778,155,Custom:XX.X....X/X.X.X..../XXX.XX.../XXXX.XX../XXXXXX.XX/XXXXXX.XX/XXXXXX.XX@0:0:1|LayerCrown15@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.48|LayerPillar12@0.5:0.5:0.5|LayerLine12@0.5:0.5:0.42
1024,Weather,10,7,389,778,156,Custom:XXXXXXXXX/.XXXXXXXX/..X..XXXX/....XXX../...XXX.../XXX.XXX../XXXXXXXX.@0:0:1|LayerDiamond15@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.48|LayerStagger9@0.5:0.5:0.5|LayerCap18@0.5:0.5:0.42
1025,Tool,10,7,389,778,176,Custom:....X.X./X..XXXXX/..XXXXXX/.XXXXXX./XXXXXXX./XX.XXXXX/XXXXXXXX@0:0:1|LayerCap18@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.48|LayerCrown15@0.5:0.5:0.5|LayerCross15@0.5:0.5:0.42
1026,Fantasy,10,7,389,778,156,Custom:X..XXXX../XXXXXX.X./XXXXXX.X./.XXXXXXX./XXXXXXX../XXXXXXXXX@0:0:1|LayerPillar12@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.48|LayerMiniDiamond9@0.5:0.5:0.5|LayerOffset12@0.5:0.5:0.42
1027,Food,10,7,389,778,156,Custom:.XXXX..X./..XXXX.X./XXXXXXXXX/X.XXXXXX./XX.XXXXXX/XXXXXX.XX@0:0:1|LayerCross15@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.48|LayerDiagonal6@0.5:0.5:0.5|LayerDiamond15@0.5:0.5:0.42
1028,Plant,10,7,390,780,156,Custom:..XX..X./.XXXXXXX/XXXXXXXX/XXXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerStagger9@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.48|LayerLine12@0.5:0.5:0.5|LayerPillar12@0.5:0.5:0.42
1029,Animal,10,7,390,780,156,Custom:.XXXX..X./.XXXXXX../.XXXXXXXX/XXXXXX..X/XXXXXXXX./.XXXXXXXX@0:0:1|LayerOffset12@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.48|LayerCap18@0.5:0.5:0.5|LayerStagger9@0.5:0.5:0.42
1030,Fantasy,10,7,402,804,156,Custom:....X..XX/...XXX.../.XXXXX.../.XXX.XX../XXXXXXXX./XXXXXXXXX/XXXXXXXXX@0:0:1|LayerBlock9@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.48|LayerCross15@0.5:0.5:0.5|LayerCrown15@0.5:0.5:0.42
1031,Bug,10,7,390,780,156,Custom:XX.....X/XXX..X.X/.X..X.XX/.XXXXXXX/XXXXXXX./XXXXXXXX/XXXXXXXX@0:0:1|LayerLine12@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.48|LayerOffset12@0.5:0.5:0.5|LayerMiniDiamond9@0.5:0.5:0.42
1032,Vehicle,10,7,391,782,157,Custom:XXXXX...X/X.XXXX..X/.X.XXX.X./...XXX.../X.XXXXX../XXXXXXXXX/XXXXXX..X@0:0:1|LayerCorners12@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.48|LayerDiamond15@0.5:0.5:0.5|LayerDiagonal6@0.5:0.5:0.42
1033,Weather,10,7,391,782,157,Custom:..XXXX.XX/X.X...XXX/...XXXXXX/.XXXXXX.X/XXXXXXXXX/XXXXXXXXX@0:0:1|LayerCrown15@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.48|LayerPillar12@0.5:0.5:0.5|LayerLine12@0.5:0.5:0.42
1034,Tool,10,7,391,782,157,Custom:X.XXXXX./.XXXXXX./..XXXXXX/XXXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerDiamond15@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.48|LayerStagger9@0.5:0.5:0.5|LayerCap18@0.5:0.5:0.42
1035,Fantasy,10,7,391,782,157,Custom:..XXXXX../..XXXXXX./.XXXXXXX./X.XXXXXX./X.XXXXXXX/XXXXXXXXX@0:0:1|LayerCap18@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.48|LayerCrown15@0.5:0.5:0.5|LayerCross15@0.5:0.5:0.42
1036,Food,10,7,391,782,157,Custom:X..XX.XX./XXXXX..X./XXXXXXXX./.XXXXX.XX/..XXXXXXX/XXXXXXXXX@0:0:1|LayerPillar12@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.48|LayerMiniDiamond9@0.5:0.5:0.5|LayerOffset12@0.5:0.5:0.42
1037,Plant,10,7,392,784,157,Custom:...X.X.X/.XX.XXX./X...XX../X.XXXXXX/XXXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerCross15@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.48|LayerDiagonal6@0.5:0.5:0.5|LayerDiamond15@0.5:0.5:0.42
1038,Animal,10,7,392,784,157,Custom:X..X....X/X..XX..../XXXXX...X/XXXXX.XXX/XXXXXXXX./XXXX.XXXX/XXX...XXX@0:0:1|LayerStagger9@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.48|LayerLine12@0.5:0.5:0.5|LayerPillar12@0.5:0.5:0.42
1039,Sweet,10,7,392,784,157,Custom:...X....X/..XX.X.../.X.XX.X.X/..XXXX.XX/XXXXX.XXX/XXXXXXXXX/XXXXXXXXX@0:0:1|LayerOffset12@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.48|LayerCap18@0.5:0.5:0.5|LayerStagger9@0.5:0.5:0.42
1040,Fantasy,10,7,404,808,158,Custom:X..X.XXX/XXXXXXXX/.XXXXXXX/.XXXXXXX/XX.XXXXX/XXXXXXXX@0:0:1|LayerBlock9@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.48|LayerCross15@0.5:0.5:0.5|LayerCrown15@0.5:0.5:0.42
1041,Vehicle,10,7,393,786,158,Custom:XXXX.XXX./XXXXXX..X/X.XXXX.../XXXXXXXX./XXXXXXX../XXXXXXXX.@0:0:1|LayerLine12@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.48|LayerOffset12@0.5:0.5:0.5|LayerMiniDiamond9@0.5:0.5:0.42
1042,Weather,10,7,393,786,158,Custom:.XXXXXX../XXXXXXX../XXXXXXX../XXXXXX.../XXXXXXX../XXXXXXXXX@0:0:1|LayerCorners12@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.48|LayerDiamond15@0.5:0.5:0.5|LayerDiagonal6@0.5:0.5:0.42
1043,Tool,10,7,393,786,158,Custom:.X..XXXX/XXX..X../X.X...X./XXXX..XX/XXXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerCrown15@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.48|LayerPillar12@0.5:0.5:0.5|LayerLine12@0.5:0.5:0.42
1044,Fantasy,10,7,393,786,158,Custom:......X.X/..X..XX../.XX.X.XXX/XXXXXXXXX/.XXXXXXXX/..XXXXXXX/X.XXXXXX.@0:0:1|LayerDiamond15@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.48|LayerStagger9@0.5:0.5:0.5|LayerCap18@0.5:0.5:0.42
1045,Food,10,7,393,786,158,Custom:.X....X../.X....XXX/XXX.XXXXX/XXXXX.XXX/XXXXXXX.X/XX.XXXXX./..X.XXX.X@0:0:1|LayerCap18@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.48|LayerCrown15@0.5:0.5:0.5|LayerCross15@0.5:0.5:0.42
1046,Plant,10,7,394,788,158,Custom:XXXXXX../.XXXXX../..XXXX.X/.XXXXXX./.XXX.XXX/..XXXXXX/XXXXXXXX@0:0:1|LayerPillar12@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.48|LayerMiniDiamond9@0.5:0.5:0.5|LayerOffset12@0.5:0.5:0.42
1047,Animal,10,7,394,788,158,Custom:X...XX.X/.XXXXX.X/XXXXXXXX/XXXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerCross15@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.48|LayerDiagonal6@0.5:0.5:0.5|LayerDiamond15@0.5:0.5:0.42
1048,Sweet,10,7,394,788,159,Custom:..XX..X.X/X...XXXXX/X..XXXXXX/..XXXXXXX/XXXXXXXXX/XXXXXXXXX@0:0:1|LayerStagger9@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.48|LayerLine12@0.5:0.5:0.5|LayerPillar12@0.5:0.5:0.42
1049,Bug,10,7,394,788,159,Custom:.XXXX.XX/..XXXXXX/.XXXXXXX/XXXXXXXX/XXXXXXXX/XXXXX.XX@0:0:1|LayerOffset12@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.48|LayerCap18@0.5:0.5:0.5|LayerStagger9@0.5:0.5:0.42
1050,Fantasy,10,7,407,814,179,Custom:XXXX..../XX.....X/X.X...XX/XXXXXXXX/XXXXXXXX/XXXXX.XX/XXXXXXXX@0:0:1|LayerBlock9@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.48|LayerCross15@0.5:0.5:0.5|LayerCrown15@0.5:0.5:0.42
1051,Weather,10,7,401,802,159,Custom:.XXX...X./.XXX..XX./XX.X..XX./XXXXX.XXX/XXXX.XXX./XXXXXXXX./XXXXXXXX.@0:0:1|LayerLine12@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.48|LayerOffset12@0.5:0.5:0.5|LayerMiniDiamond9@0.5:0.5:0.42
1052,Tool,10,7,401,802,159,Custom:XXXXXX../XXXXXX../XXXXXX../.XXXX.X./.XXXXXXX/XXXXXXX./XXXXXXXX@0:0:1|LayerCorners12@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.48|LayerDiamond15@0.5:0.5:0.5|LayerDiagonal6@0.5:0.5:0.42
1053,Fantasy,10,7,401,802,159,Custom:X....XXX/XXXXXXXX/XXX.XXX./.X.XXXXX/.XXXXXXX/.XXXXXXX/XX.XXXXX@0:0:1|LayerCrown15@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.48|LayerPillar12@0.5:0.5:0.5|LayerLine12@0.5:0.5:0.42
1054,Food,10,7,401,802,159,Custom:...XXXXX./.XXXXXXX./.XXX.XXXX/.XXXXXXXX/XXXXXXXXX/XXXXXXXXX@0:0:1|LayerDiamond15@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.48|LayerStagger9@0.5:0.5:0.5|LayerCap18@0.5:0.5:0.42
1055,Plant,10,7,402,804,159,Custom:XX.X.XXX/XXXXXXXX/XXXXXXXX/XXXXXXXX/XXXXXXX./XXXXXXXX@0:0:1|LayerCap18@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.48|LayerCrown15@0.5:0.5:0.5|LayerCross15@0.5:0.5:0.42
1056,Animal,10,7,402,804,160,Custom:XXX...XX/XXXXXXXX/XXXXXXXX/XXXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerPillar12@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.48|LayerMiniDiamond9@0.5:0.5:0.5|LayerOffset12@0.5:0.5:0.42
1057,Sweet,10,7,402,804,160,Custom:XXX...XX./.XXX.XX../.XX.X..../XXX.X.XX./XXXXXXXX./XXXXXXXXX/XXXXXXXXX@0:0:1|LayerCross15@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.48|LayerDiagonal6@0.5:0.5:0.5|LayerDiamond15@0.5:0.5:0.42
1058,Bug,10,7,402,804,160,Custom:.XXXXXX./.XXXXXXX/X.XXXXXX/..XXXX../.XXXXXXX/.XXXXXXX/.XXXXXXX@0:0:1|LayerStagger9@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.48|LayerLine12@0.5:0.5:0.5|LayerPillar12@0.5:0.5:0.42
1059,Vehicle,10,7,402,804,160,Custom:X..XXX../X..XXXXX/XX.XX.X./.XXXXXXX/XX.XXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerOffset12@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.48|LayerCap18@0.5:0.5:0.5|LayerStagger9@0.5:0.5:0.42
1060,Fantasy,10,7,415,830,160,Custom:..XXXX.../XX.XXXX../..XXXXX../...XXXX../X.XXXXXXX/XXXXXXXXX/XXXXXXXXX@0:0:1|LayerBlock9@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.48|LayerCross15@0.5:0.5:0.5|LayerCrown15@0.5:0.5:0.42
1061,Tool,10,7,403,806,160,Custom:.X.XXXXX/.XXXXXXX/XXXXXXXX/XXXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerLine12@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.48|LayerOffset12@0.5:0.5:0.5|LayerMiniDiamond9@0.5:0.5:0.42
1062,Fantasy,10,7,403,806,160,Custom:XXX.XXX./XXXXXXXX/XXXXXXX./XXXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerCorners12@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.48|LayerDiamond15@0.5:0.5:0.5|LayerDiagonal6@0.5:0.5:0.42
1063,Food,10,7,403,806,160,Custom:..X.XXXXX/X.XXXXXXX/..XXXXX../.XXXXXXXX/XXXXXXXXX/XXXXXXXXX@0:0:1|LayerCrown15@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.48|LayerPillar12@0.5:0.5:0.5|LayerLine12@0.5:0.5:0.42
1064,Plant,10,7,404,808,161,Custom:XXXXXX../XXXXXX../XXXXXX../XXXXXX../XXXXXX../XXXXXXX./XXXXXXXX@0:0:1|LayerDiamond15@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.48|LayerStagger9@0.5:0.5:0.5|LayerCap18@0.5:0.5:0.42
1065,Animal,10,7,404,808,161,Custom:.XXXXXX./.XXX..../XXXXXXX./XXXXXXX./XXXXXX../XXXXXXXX/XXXXXXXX@0:0:1|LayerCap18@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.48|LayerCrown15@0.5:0.5:0.5|LayerCross15@0.5:0.5:0.42
1066,Sweet,10,7,404,808,161,Custom:X.XXX.X./XXXXX.X./XXXXXXXX/X.XXXXX./XXXXXXXX/.XXXXX../.XXXXXXX@0:0:1|LayerPillar12@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.48|LayerMiniDiamond9@0.5:0.5:0.5|LayerOffset12@0.5:0.5:0.42
1067,Bug,10,7,404,808,161,Custom:..XXXX../XX.XXX.X/XXXXXXXX/XX.X...X/XXXXXXXX/.XXXXXXX/XXXXXXXX@0:0:1|LayerCross15@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.48|LayerDiagonal6@0.5:0.5:0.5|LayerDiamond15@0.5:0.5:0.42
1068,Vehicle,10,7,404,808,161,Custom:X.XXXXXX/XXXXXXXX/XXXXXXX./XXXX.XXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerStagger9@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.48|LayerLine12@0.5:0.5:0.5|LayerPillar12@0.5:0.5:0.42
1069,Weather,10,7,405,810,161,Custom:XXXXX.XXX/.XXXXX.XX/.XXXXXX.X/..XXXX.XX/XXXXXXXXX/.XXXXXXXX@0:0:1|LayerOffset12@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.48|LayerCap18@0.5:0.5:0.5|LayerStagger9@0.5:0.5:0.42
1070,Fantasy,10,7,417,834,161,Custom:.XXXXXX./.XXXXXXX/XXXXXXXX/XXXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerBlock9@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.48|LayerCross15@0.5:0.5:0.5|LayerCrown15@0.5:0.5:0.42
1071,Fantasy,10,7,405,810,161,Custom:.XX...X./.XXXXXX./..XXXXX./XX.XXXXX/XXXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerLine12@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.48|LayerOffset12@0.5:0.5:0.5|LayerMiniDiamond9@0.5:0.5:0.42
1072,Food,10,7,405,810,162,Custom:XXX.X..X./XXX.XXX../XX.XXX.X./XX.XXX.../.X.XXX.XX/XXXXXXXX./XXXXXXXXX@0:0:1|LayerCorners12@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.48|LayerDiamond15@0.5:0.5:0.5|LayerDiagonal6@0.5:0.5:0.42
1073,Plant,10,7,406,812,162,Custom:X....XXX/XX..XXXX/X...XXXX/XXXXXXXX/XXXXXXXX/XX.X.XXX/XXXXXXXX@0:0:1|LayerCrown15@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.48|LayerPillar12@0.5:0.5:0.5|LayerLine12@0.5:0.5:0.42
1074,Animal,10,7,406,812,162,Custom:XXXXX.../XXXXX.X./XX.X.XXX/XX..XXXX/XXX.XXXX/XXXXXXX./XXXXXXXX@0:0:1|LayerDiamond15@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.48|LayerStagger9@0.5:0.5:0.5|LayerCap18@0.5:0.5:0.42
1075,Sweet,10,7,406,812,182,Custom:..X...XXX/XXXX.XXXX/XX.XXXXXX/X..XXXXXX/XXXXXXXXX/XXXXXXXXX@0:0:1|LayerCap18@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.48|LayerCrown15@0.5:0.5:0.5|LayerCross15@0.5:0.5:0.42
1076,Bug,10,7,406,812,162,Custom:XXXXXXX./XXXXXXX./XXXXXXX./XXXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerPillar12@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.48|LayerMiniDiamond9@0.5:0.5:0.5|LayerOffset12@0.5:0.5:0.42
1077,Vehicle,10,7,406,812,162,Custom:XXXXXXXX/XXXXXXXX/.XXXXXXX/.XXXXXX./XXXXXXXX/XXXXXXXX@0:0:1|LayerCross15@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.48|LayerDiagonal6@0.5:0.5:0.5|LayerDiamond15@0.5:0.5:0.42
1078,Weather,10,7,407,814,162,Custom:.XX.X.X../X.XX...../XXXXXX.../XXXXXX.X./XXXXXXXX./XXXXXXXX./XXXXXXXXX@0:0:1|LayerStagger9@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.48|LayerLine12@0.5:0.5:0.5|LayerPillar12@0.5:0.5:0.42
1079,Tool,10,7,407,814,162,Custom:....XXX./XX.XXXX./XXXX..X./XX.XXXXX/XXXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerOffset12@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.48|LayerCap18@0.5:0.5:0.5|LayerStagger9@0.5:0.5:0.42
1080,Fantasy,10,7,419,838,163,Custom:XXX..XXX/XXX.XXXX/XXXXXXXX/XXXXXXXX/XXXXXXX./.X..XXXX/....XXXX@0:0:1|LayerBlock9@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.48|LayerCross15@0.5:0.5:0.5|LayerCrown15@0.5:0.5:0.42
1081,Food,10,7,407,814,163,Custom:...XXX.../..XXXXX../..XXXXXXX/.XXXXXXXX/XXXXXXX../XXXXXXXXX/.XXXX..XX@0:0:1|LayerLine12@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.48|LayerOffset12@0.5:0.5:0.5|LayerMiniDiamond9@0.5:0.5:0.42
1082,Plant,10,7,408,816,163,Custom:XXX.XX../XXXXXXXX/XXXXXXXX/XXXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerCorners12@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.48|LayerDiamond15@0.5:0.5:0.5|LayerDiagonal6@0.5:0.5:0.42
1083,Animal,10,7,408,816,163,Custom:...XXXXX/X.XXXXXX/...XXXXX/.XXXXXX./XXXXXXX./XXXXXXX./XXXXXXXX@0:0:1|LayerCrown15@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.48|LayerPillar12@0.5:0.5:0.5|LayerLine12@0.5:0.5:0.42
1084,Sweet,10,7,408,816,163,Custom:X.X.X.XX./XXXXXXXX./XXXX.XXXX/...XXXXXX/XXXXXXXXX/XXXXXXXXX@0:0:1|LayerDiamond15@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.48|LayerStagger9@0.5:0.5:0.5|LayerCap18@0.5:0.5:0.42
1085,Bug,10,7,408,816,163,Custom:X.XXXXXX/..X..XXX/X.X..XXX/XX..XXXX/XXXXXXXX/.XXXXXXX/XXXXXXXX@0:0:1|LayerCap18@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.48|LayerCrown15@0.5:0.5:0.5|LayerCross15@0.5:0.5:0.42
1086,Vehicle,10,7,408,816,163,Custom:.XXXXX../.XXXXXX./..XXXXXX/..XXXXXX/.XXXXXXX/.XXXXXXX/XXXXXXXX@0:0:1|LayerPillar12@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.48|LayerMiniDiamond9@0.5:0.5:0.5|LayerOffset12@0.5:0.5:0.42
1087,Weather,10,7,409,818,163,Custom:XXX.XX..X/XXXX...XX/XXXXXX.X./XXXXXX..X/.X.XXX.../.XXXXXX../XXXXXXXXX@0:0:1|LayerCross15@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.48|LayerDiagonal6@0.5:0.5:0.5|LayerDiamond15@0.5:0.5:0.42
1088,Tool,10,7,409,818,164,Custom:XXX.XXXX/XXX.XXXX/XX..XXX./XX.XX.XX/XXX.XXXX/..XXXXXX/X.XXXXXX@0:0:1|LayerStagger9@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.48|LayerLine12@0.5:0.5:0.5|LayerPillar12@0.5:0.5:0.42
1089,Fantasy,10,7,409,818,164,Custom:..XXXXXX/.XXXXXXX/XXXXXXXX/XXXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerOffset12@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.48|LayerCap18@0.5:0.5:0.5|LayerStagger9@0.5:0.5:0.42
1090,Fantasy,10,7,421,842,164,Custom:XXXXXX.XX/.X.XXX.X./XXXXXXX../XXXXXXX../XXXXXXXXX/XXXXXXXXX@0:0:1|LayerBlock9@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.48|LayerCross15@0.5:0.5:0.5|LayerCrown15@0.5:0.5:0.42
1091,Plant,10,7,410,820,164,Custom:..XXXX.X/XXXXXXXX/XXXXXXXX/XXXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerLine12@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.48|LayerOffset12@0.5:0.5:0.5|LayerMiniDiamond9@0.5:0.5:0.42
1092,Animal,10,7,410,820,164,Custom:X.XXXXX./..XXXX../.XXXXXX./..XXXX.X/XXXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerCorners12@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.48|LayerDiamond15@0.5:0.5:0.5|LayerDiagonal6@0.5:0.5:0.42
